amph_id,zebrafish_id,zebrafish_name
bf_00001011,ENSDARG00000058835,si:ch73-212j7.3
bf_00009311,ENSDARG00000012684,atp2b1a
bf_00015484,ENSDARG00000104225,ndel1b
bf_00013137,ENSDARG00000114495,ATP8A1
bf_00019778,ENSDARG00000056490,SSBP4
bf_00003503,ENSDARG00000011948,insra
bf_00015342,ENSDARG00000002479,ercc6l
bf_00000955,ENSDARG00000023914,mark4a
bf_00003582,ENSDARG00000044298,phax
bf_00006164,ENSDARG00000009870,mapk8b
bf_00019690,ENSDARG00000074041,abca5
bf_00019376,ENSDARG00000071325,cbarpb
bf_00025309,ENSDARG00000040712,adprh
bf_00012238,ENSDARG00000039458,lhx4
bf_00018228,ENSDARG00000104222,inppl1a
bf_00016807,ENSDARG00000095180,abr
bf_00003676,ENSDARG00000043281,stap2b
bf_00005534,ENSDARG00000006420,atrnl1b
bf_00026133,ENSDARG00000013057,hoxb5a
bf_00007814,ENSDARG00000070567,cadpsb
bf_00000412,ENSDARG00000109726,PLCB1
bf_00026186,ENSDARG00000036685,ccnt2a
bf_00018186,ENSDARG00000056511,arr3a
bf_00015489,ENSDARG00000079241,wdr90
bf_00014795,ENSDARG00000071586,tgfbi
bf_00016771,ENSDARG00000027590,sept2
bf_00010570,ENSDARG00000062195,fbxo31
bf_00025341,ENSDARG00000078644,theg
bf_00012601,ENSDARG00000059911,bbs7
bf_00007578,ENSDARG00000030448,sppl2
bf_00019348,ENSDARG00000040732,elavl2
bf_00026584,ENSDARG00000012135,fbxl2
bf_00000905,ENSDARG00000069278,trmt5
bf_00013967,ENSDARG00000099104,rpl24
bf_00000147,ENSDARG00000004581,sel1l
bf_00012621,ENSDARG00000055737,ube3a
bf_00008926,ENSDARG00000045481,gsap
bf_00000010,ENSDARG00000098367,srp54
bf_00014749,ENSDARG00000038066,kpna2
bf_00003103,ENSDARG00000075942,FRMD5
bf_00011914,ENSDARG00000013615,pbx3b
bf_00007443,ENSDARG00000037406,wdr19
bf_00026001,ENSDARG00000076965,cep70
bf_00001837,ENSDARG00000043220,kcnh5a
bf_00021735,ENSDARG00000011570,pou6f1
bf_00002986,ENSDARG00000057995,arl15b
bf_00013188,ENSDARG00000045666,ANKRD50
bf_00008625,ENSDARG00000073757,pdzrn3a
bf_00018822,ENSDARG00000011146,uqcrb
bf_00013257,ENSDARG00000054797,zgc:153441
bf_00020632,ENSDARG00000060439,clcn2c
bf_00015317,ENSDARG00000053129,carhsp1
bf_00021227,ENSDARG00000001929,pink1
bf_00006747,ENSDARG00000041619,rack1
bf_00023719,ENSDARG00000067601,arfgap2
bf_00007851,ENSDARG00000055753,suv39h1b
bf_00010357,ENSDARG00000011648,snrpd1
bf_00016555,ENSDARG00000019702,aldocb
bf_00005337,ENSDARG00000034007,prom1b
bf_00003568,ENSDARG00000013023,nsun3
bf_00022879,ENSDARG00000004176,ulk4
bf_00010468,ENSDARG00000010420,ndrg1b
bf_00021864,ENSDARG00000007421,ftcd
bf_00002021,ENSDARG00000068738,cox5b2
bf_00009108,ENSDARG00000062868,eea1
bf_00010075,ENSDARG00000061292,pi15b
bf_00002776,ENSDARG00000075737,zgc:165518
bf_00016880,ENSDARG00000102070,tbc1d10aa
bf_00024119,ENSDARG00000099194,CABZ01058261.1
bf_00019032,ENSDARG00000045626,nek8
bf_00018272,ENSDARG00000086150,wrap53
bf_00006503,ENSDARG00000011459,gsna
bf_00002778,ENSDARG00000031709,mllt1b
bf_00013634,ENSDARG00000105285,FAT4
bf_00011522,ENSDARG00000030038,C20H12orf57
bf_00001400,ENSDARG00000068982,jhy
bf_00020627,ENSDARG00000074245,spen
bf_00024225,ENSDARG00000027828,grin1a
bf_00008273,ENSDARG00000077751,nol9
bf_00011075,ENSDARG00000012506,rnpep
bf_00002333,ENSDARG00000014939,kcnn2
bf_00014436,ENSDARG00000012563,pdss2
bf_00016018,ENSDARG00000104549,arhgap44
bf_00008355,ENSDARG00000070394,uroc1
bf_00016828,ENSDARG00000062749,ino80b
bf_00019874,ENSDARG00000042087,dmap1
bf_00004978,ENSDARG00000057049,kcnk18
bf_00017080,ENSDARG00000058079,txndc17
bf_00017511,ENSDARG00000003235,nup88
bf_00006171,ENSDARG00000033440,metap1
bf_00010415,ENSDARG00000074623,tbc1d31
bf_00020286,ENSDARG00000069331,trip6
bf_00019587,ENSDARG00000054319,oxct1b
bf_00008480,ENSDARG00000076508,grm8b
bf_00025237,ENSDARG00000099256,pum1
bf_00007064,ENSDARG00000039225,vps13a
bf_00014681,ENSDARG00000054973,itsn2b
bf_00002782,ENSDARG00000117086,CABZ01090544.1
bf_00026570,ENSDARG00000062696,dgkg
bf_00016383,ENSDARG00000074303,phf12a
bf_00005465,ENSDARG00000078014,pacsin2
bf_00019213,ENSDARG00000099383,dnajb1a
bf_00003043,ENSDARG00000093931,rflnb
bf_00011394,ENSDARG00000042383,zbtb25
bf_00001657,ENSDARG00000089467,fam161b
bf_00004834,ENSDARG00000044753,idh3b
bf_00010113,ENSDARG00000061228,pfdn4
bf_00010840,ENSDARG00000114670,ube2c
bf_00016034,ENSDARG00000037358,polr3e
bf_00001845,ENSDARG00000077608,gpr137bb
bf_00015173,ENSDARG00000100419,ints1
bf_00001968,ENSDARG00000102960,vps54
bf_00009323,ENSDARG00000052638,fam210b
bf_00026019,ENSDARG00000001890,stt3b
bf_00026105,ENSDARG00000073802,cntnap5l
bf_00002365,ENSDARG00000003607,nr2f6a
bf_00013770,ENSDARG00000022995,clic4
bf_00000974,ENSDARG00000010792,cdc25b
bf_00020353,ENSDARG00000060549,ecel1
bf_00022536,ENSDARG00000098079,rab3gap1
bf_00011756,ENSDARG00000103712,plpp7a
bf_00011495,ENSDARG00000014592,dennd1a
bf_00017853,ENSDARG00000012945,tnfsf13b
bf_00008651,ENSDARG00000045658,msrb3
bf_00018719,ENSDARG00000058903,GPR161
bf_00022171,ENSDARG00000063726,cdk12
bf_00000955,ENSDARG00000079905,mark2a
bf_00019915,ENSDARG00000001777,nup155
bf_00016042,ENSDARG00000038567,tsr3
bf_00000126,ENSDARG00000103092,grem2b
bf_00006582,ENSDARG00000112861,RASSF4
bf_00015685,ENSDARG00000102161,sdk2a
bf_00007194,ENSDARG00000061692,yjefn3
bf_00001772,ENSDARG00000098856,ENSDARG00000098856
bf_00006197,ENSDARG00000062904,idua
bf_00010416,ENSDARG00000105485,si:cabz01090193.1
bf_00021177,ENSDARG00000013750,eno1b
bf_00021541,ENSDARG00000002880,vps50
bf_00008223,ENSDARG00000019205,fam120c
bf_00014273,ENSDARG00000042644,sod2
bf_00003913,ENSDARG00000016598,ckmt1
bf_00011943,ENSDARG00000032651,ppp1r10
bf_00016507,ENSDARG00000054334,dctpp1
bf_00014355,ENSDARG00000075825,dlec1
bf_00006724,ENSDARG00000074777,ank1b
bf_00006858,ENSDARG00000071271,si:zfos-452g4.1
bf_00002927,ENSDARG00000087640,nsfl1c
bf_00018201,ENSDARG00000078335,amot
bf_00022083,ENSDARG00000060027,nom1
bf_00011934,ENSDARG00000002220,C5H9orf78
bf_00019827,ENSDARG00000099453,elof1
bf_00003378,ENSDARG00000078868,tmem74b
bf_00020425,ENSDARG00000057089,ftsj1
bf_00021400,ENSDARG00000061445,adcy6a
bf_00009831,ENSDARG00000016897,fbxo15
bf_00007849,ENSDARG00000002406,zmynd10
bf_00002070,ENSDARG00000076554,cdkn1a
bf_00024204,ENSDARG00000063333,nup210
bf_00015279,ENSDARG00000016490,rab11fip3
bf_00001598,ENSDARG00000076283,snrpd3l
bf_00007712,ENSDARG00000035533,tacr1a
bf_00025019,ENSDARG00000111747,bloc1s5
bf_00009319,ENSDARG00000111785,trappc2l
bf_00003460,ENSDARG00000086737,tmem68
bf_00019893,ENSDARG00000077440,SYDE1
bf_00013137,ENSDARG00000077492,atp8a2
bf_00007980,ENSDARG00000007149,l1cama
bf_00020750,ENSDARG00000046127,tk2
bf_00008138,ENSDARG00000044114,cyb561d2
bf_00006774,ENSDARG00000003998,phyhipla
bf_00023053,ENSDARG00000044525,pparda
bf_00007057,ENSDARG00000091221,ttc34
bf_00003757,ENSDARG00000020232,eif6
bf_00003147,ENSDARG00000023536,nnt
bf_00008236,ENSDARG00000000019,ube2h
bf_00013403,ENSDARG00000019874,hsph1
bf_00000986,ENSDARG00000035137,ehd2a
bf_00009476,ENSDARG00000035987,psmg2
bf_00015149,ENSDARG00000075783,hmgxb4a
bf_00013755,ENSDARG00000110192,CABZ01081535.1
bf_00000301,ENSDARG00000087742,map4k3a
bf_00016452,ENSDARG00000096777,si:ch73-81k8.2
bf_00019652,ENSDARG00000014550,rfx3
bf_00001806,ENSDARG00000045976,sidt2
bf_00004483,ENSDARG00000018618,cpsf6
bf_00018350,ENSDARG00000015161,zgc:92664
bf_00011295,ENSDARG00000063050,rc3h2
bf_00011157,ENSDARG00000079947,gfi1b
bf_00020628,ENSDARG00000053272,RAP1GAP
bf_00021432,ENSDARG00000044179,rbms2a
bf_00006503,ENSDARG00000010728,scin
bf_00011300,ENSDARG00000005690,slc25a23a
bf_00010450,ENSDARG00000061348,adat1
bf_00015380,ENSDARG00000032327,usp36
bf_00000657,ENSDARG00000005343,ccdc85al
bf_00019653,ENSDARG00000069726,glis3
bf_00018429,ENSDARG00000056924,sap130a
bf_00021605,ENSDARG00000074675,pan2
bf_00007055,ENSDARG00000077506,tjp1a
bf_00014894,ENSDARG00000067668,cep57
bf_00018111,ENSDARG00000103019,gstp2
bf_00009754,ENSDARG00000045269,pts
bf_00021424,ENSDARG00000059961,chpf2
bf_00020213,ENSDARG00000016095,htr6
bf_00017479,ENSDARG00000035147,lrwd1
bf_00012935,ENSDARG00000104278,slc2a8
bf_00011409,ENSDARG00000018958,nrarpb
bf_00014758,ENSDARG00000011079,wdr3
bf_00000635,ENSDARG00000039130,cdkn3
bf_00005384,ENSDARG00000022410,rrp12
bf_00011586,ENSDARG00000006924,fbxo38
bf_00019524,ENSDARG00000037261,mtap
bf_00006582,ENSDARG00000012460,rassf4a
bf_00011476,ENSDARG00000037963,nek6
bf_00000488,ENSDARG00000030166,hyi
bf_00005444,ENSDARG00000005251,rpe
bf_00015361,ENSDARG00000090854,lsm11
bf_00014388,ENSDARG00000077664,zgc:110239
bf_00006458,ENSDARG00000100075,abcg2a
bf_00006749,ENSDARG00000053291,pnrc2
bf_00005165,ENSDARG00000073673,adgra3
bf_00009473,ENSDARG00000016481,ptpn2a
bf_00008552,ENSDARG00000014402,smc1b
bf_00015868,ENSDARG00000004561,prkcg
bf_00002316,ENSDARG00000075385,LO017852.1
bf_00014634,ENSDARG00000060515,zdhhc9
bf_00005186,ENSDARG00000061525,slka
bf_00000279,ENSDARG00000002792,arcn1a
bf_00024308,ENSDARG00000029018,cdkn1ba
bf_00009366,ENSDARG00000044155,mafaa
bf_00020289,ENSDARG00000059150,tmem107
bf_00017955,ENSDARG00000014976,lims2
bf_00024918,ENSDARG00000013307,rpl19
bf_00015840,ENSDARG00000079688,tnrc6a
bf_00014531,ENSDARG00000077853,ttll2
bf_00002531,ENSDARG00000020600,rnf144aa
bf_00023574,ENSDARG00000033544,adamts15b
bf_00026081,ENSDARG00000043180,gpd1b
bf_00012982,ENSDARG00000071652,rrp8
bf_00002881,ENSDARG00000076659,cdca7b
bf_00020421,ENSDARG00000059651,cidec
bf_00017547,ENSDARG00000059729,sec14l8
bf_00013398,ENSDARG00000052290,rab33ba
bf_00024122,ENSDARG00000016739,lrrc4cb
bf_00011839,ENSDARG00000099478,hs2st1a
bf_00008625,ENSDARG00000090564,PDZD4
bf_00000611,ENSDARG00000036793,ttll5
bf_00023052,ENSDARG00000053455,ccdc103
bf_00026131,ENSDARG00000013533,hoxb4a
bf_00011569,ENSDARG00000009014,col11a1b
bf_00018428,ENSDARG00000039022,stk25b
bf_00023304,ENSDARG00000076568,sec61b
bf_00022684,ENSDARG00000073773,tti2
bf_00016670,ENSDARG00000114245,PLBD2
bf_00004760,ENSDARG00000062277,ppp2r2cb
bf_00021112,ENSDARG00000010603,kctd9b
bf_00018368,ENSDARG00000078593,vwa8
bf_00012269,ENSDARG00000016936,hmcn1
bf_00018994,ENSDARG00000034693,mysm1
bf_00000397,ENSDARG00000007885,fancl
bf_00021569,ENSDARG00000071567,TSTD1
bf_00002969,ENSDARG00000018788,st8sia2
bf_00004634,ENSDARG00000112495,mmp21
bf_00007588,ENSDARG00000086288,scg3
bf_00003042,ENSDARG00000035957,gmnn
bf_00021766,ENSDARG00000029569,snapc1a
bf_00009263,ENSDARG00000062168,tmem168b
bf_00002010,ENSDARG00000010823,memo1
bf_00012795,ENSDARG00000100573,ckap2l
bf_00017945,ENSDARG00000005359,sucla2
bf_00001987,ENSDARG00000061352,bcl11aa
bf_00010218,ENSDARG00000041631,psme3ip1
bf_00012963,ENSDARG00000091428,ENSDARG00000091428
bf_00013580,ENSDARG00000104493,TBC1D8
bf_00008519,ENSDARG00000071871,glod5
bf_00002759,ENSDARG00000087381,tcf23
bf_00014482,ENSDARG00000045911,tulp4a
bf_00000127,ENSDARG00000011975,fmn1
bf_00002884,ENSDARG00000074419,hcn4l
bf_00005302,ENSDARG00000079499,stk32a
bf_00025977,ENSDARG00000070579,ggact.3
bf_00006752,ENSDARG00000027187,kat8
bf_00017997,ENSDARG00000062702,ankmy1
bf_00000023,ENSDARG00000067509,slc24a4b
bf_00012244,ENSDARG00000016532,suco
bf_00009056,ENSDARG00000071579,urad
bf_00021868,ENSDARG00000095577,cybrd1
bf_00000029,ENSDARG00000028971,cpsf2
bf_00025260,ENSDARG00000009753,sf3b6
bf_00016807,ENSDARG00000079286,bcr
bf_00026324,ENSDARG00000076155,mtpap
bf_00001515,ENSDARG00000021124,cfl1
bf_00016693,ENSDARG00000060978,atp2a3
bf_00015196,ENSDARG00000040072,scpep1
bf_00021729,ENSDARG00000044521,eef1b2
bf_00018366,ENSDARG00000100981,CCDC39
bf_00026179,ENSDARG00000017617,alg6
bf_00001182,ENSDARG00000054213,hectd1
bf_00009187,ENSDARG00000070651,prkcdb
bf_00017083,ENSDARG00000011925,spns1
bf_00003437,ENSDARG00000070151,nfyc
bf_00018869,ENSDARG00000013382,cwc15
bf_00000723,ENSDARG00000040492,mthfd1b
bf_00017679,ENSDARG00000103740,fundc2
bf_00008108,ENSDARG00000037537,ccnq
bf_00000818,ENSDARG00000097660,trappc2
bf_00012850,ENSDARG00000104664,dclk1b
bf_00014388,ENSDARG00000095254,si:dkey-239j18.2
bf_00016504,ENSDARG00000061070,chst3a
bf_00016690,ENSDARG00000063596,bud23
bf_00015531,ENSDARG00000074041,abca5
bf_00003661,ENSDARG00000018593,parp16
bf_00015682,ENSDARG00000099184,map2k6
bf_00020664,ENSDARG00000011510,rcc2
bf_00010119,ENSDARG00000100875,GAN
bf_00019823,ENSDARG00000057016,cdc14ab
bf_00007629,ENSDARG00000053685,gtf2a2
bf_00008480,ENSDARG00000040156,grm4
bf_00015983,ENSDARG00000045166,bhlha15
bf_00002419,ENSDARG00000011926,tpgs2
bf_00024374,ENSDARG00000101259,hgh1
bf_00006400,ENSDARG00000095378,gdf10a
bf_00015365,ENSDARG00000038067,smurf2
bf_00007073,ENSDARG00000057101,rnf180
bf_00002993,ENSDARG00000008014,nudt17
bf_00014033,ENSDARG00000010437,tent5c
bf_00025426,ENSDARG00000069262,erich3
bf_00005213,ENSDARG00000055314,mcmbp
bf_00011957,ENSDARG00000079049,cercam
bf_00006791,ENSDARG00000019549,cds1
bf_00011859,ENSDARG00000102325,ehmt2
bf_00015832,ENSDARG00000074310,rbfox3b
bf_00020853,ENSDARG00000086324,C11H3orf14
bf_00011127,ENSDARG00000042934,ccn2a
bf_00011957,ENSDARG00000073974,colgalt1
bf_00014033,ENSDARG00000116442,TENT5A
bf_00009813,ENSDARG00000079881,tcaim
bf_00004227,ENSDARG00000017058,large2
bf_00007701,ENSDARG00000074644,spock1
bf_00020485,ENSDARG00000017055,zmynd12
bf_00017072,ENSDARG00000024828,tmem134
bf_00015430,ENSDARG00000061216,hexdc
bf_00014661,ENSDARG00000006383,stxbp5l
bf_00017959,ENSDARG00000036144,tssc4
bf_00026396,ENSDARG00000069538,gtf3c4
bf_00016127,ENSDARG00000057481,RNF157
bf_00020923,ENSDARG00000116835,park7
bf_00016314,ENSDARG00000037921,gng13b
bf_00009970,ENSDARG00000006677,ripk1l
bf_00008183,ENSDARG00000079363,lrig3
bf_00005232,ENSDARG00000043359,rmnd5b
bf_00002040,ENSDARG00000088709,tnfaip8l3
bf_00002001,ENSDARG00000034313,ppp5c
bf_00026352,ENSDARG00000062991,abi1b
bf_00016060,ENSDARG00000038537,gga1
bf_00016892,ENSDARG00000042620,gstr
bf_00003322,ENSDARG00000059956,ptk6b
bf_00003962,ENSDARG00000021378,phf21ab
bf_00005304,ENSDARG00000070138,si:dkey-84o3.3
bf_00002867,ENSDARG00000101631,etfa
bf_00014487,ENSDARG00000044980,kpna6
bf_00022516,ENSDARG00000030335,zc3h10
bf_00001305,ENSDARG00000102071,slc25a47b
bf_00002929,ENSDARG00000063370,sgk2a
bf_00012971,ENSDARG00000076856,frem2a
bf_00015478,ENSDARG00000102080,mif4gda
bf_00012761,ENSDARG00000060994,fbxw7
bf_00010184,ENSDARG00000061904,fhod3b
bf_00017185,ENSDARG00000058219,tubd1
bf_00013147,ENSDARG00000114444,CABZ01079081.1
bf_00020522,ENSDARG00000040615,ilkap
bf_00019375,ENSDARG00000087697,lpl
bf_00010310,ENSDARG00000040123,zfpm2a
bf_00023040,ENSDARG00000024488,top2a
bf_00024930,ENSDARG00000006640,eomesa
bf_00015376,ENSDARG00000074017,usp31
bf_00002189,ENSDARG00000073665,rasa1b
bf_00009864,ENSDARG00000071294,tonsl
bf_00017436,ENSDARG00000038300,rnf34a
bf_00011238,ENSDARG00000103554,notch1a
bf_00021850,ENSDARG00000043497,scrn2
bf_00019351,ENSDARG00000100862,gprc5c
bf_00025207,ENSDARG00000012369,rdh10b
bf_00017450,ENSDARG00000006719,specc1la
bf_00016044,ENSDARG00000006038,aebp2
bf_00008352,ENSDARG00000000229,usp49
bf_00013831,ENSDARG00000013732,vta1
bf_00022302,ENSDARG00000074254,abcb6b
bf_00007764,ENSDARG00000099798,mon2
bf_00005435,ENSDARG00000063445,snap47
bf_00017355,ENSDARG00000058876,mmp16b
bf_00006279,ENSDARG00000093774,rbp2b
bf_00000323,ENSDARG00000062293,qpctlb
bf_00007506,ENSDARG00000106529,dut
bf_00005962,ENSDARG00000004160,reep3b
bf_00001009,ENSDARG00000030830,cmtr1
bf_00002012,ENSDARG00000023508,ankrd49
bf_00011113,ENSDARG00000104542,ppt2
bf_00003503,ENSDARG00000027423,igf1ra
bf_00015076,ENSDARG00000030583,foxk2
bf_00009551,ENSDARG00000032317,tox
bf_00022466,ENSDARG00000055381,bambia
bf_00002920,ENSDARG00000010789,homer3b
bf_00025670,ENSDARG00000038855,chmp5a
bf_00010075,ENSDARG00000030650,r3hdml
bf_00004934,ENSDARG00000114803,LO018106.2
bf_00010056,ENSDARG00000068192,taf4a
bf_00023060,ENSDARG00000020840,mcrs1
bf_00002262,ENSDARG00000075555,adamts17
bf_00022551,ENSDARG00000061989,mpnd
bf_00005655,ENSDARG00000039719,mrps26
bf_00014704,ENSDARG00000020693,sesn1
bf_00006356,ENSDARG00000102320,mob1a
bf_00010352,ENSDARG00000018283,cyba
bf_00024059,ENSDARG00000078210,tulp1b
bf_00002202,ENSDARG00000061446,smap2
bf_00006672,ENSDARG00000045132,vdac1
bf_00013653,ENSDARG00000013505,ube2kb
bf_00018813,ENSDARG00000061409,bivm
bf_00014570,ENSDARG00000036473,snapc2
bf_00002698,ENSDARG00000027903,adamtsl3
bf_00022725,ENSDARG00000000796,nr4a1
bf_00017000,ENSDARG00000101143,zgc:114173
bf_00015739,ENSDARG00000077317,snx29
bf_00018718,ENSDARG00000009218,mars2
bf_00025938,ENSDARG00000042690,s1pr1
bf_00021207,ENSDARG00000056720,utp3
bf_00011971,ENSDARG00000022232,ppan
bf_00006062,ENSDARG00000007561,cdh23
bf_00000001,ENSDARG00000007125,asb6
bf_00003036,ENSDARG00000045305,pde7a
bf_00019408,ENSDARG00000086853,dpyda.3
bf_00015043,ENSDARG00000059948,si:dkey-121b10.7
bf_00015654,ENSDARG00000037359,si:ch1073-272o11.3
bf_00001079,ENSDARG00000103337,rrp1
bf_00000307,ENSDARG00000041085,arpin
bf_00012553,ENSDARG00000003087,ubxn6
bf_00015444,ENSDARG00000001014,myh9b
bf_00018174,ENSDARG00000007444,ift81
bf_00025979,ENSDARG00000054848,pdk4
bf_00008149,ENSDARG00000115712,twf1a
bf_00001148,ENSDARG00000033201,crip2l
bf_00011758,ENSDARG00000113552,fam78bb
bf_00004929,ENSDARG00000025089,loxl4
bf_00004661,ENSDARG00000068006,gck
bf_00008088,ENSDARG00000092825,si:dkey-42p14.3
bf_00008846,ENSDARG00000016526,gata3
bf_00018046,ENSDARG00000036636,ebpl
bf_00003053,ENSDARG00000023722,hcrtr2
bf_00004760,ENSDARG00000102009,ppp2r2d
bf_00003243,ENSDARG00000024112,gmppaa
bf_00008506,ENSDARG00000104669,slc35c1
bf_00016217,ENSDARG00000035837,mosmob
bf_00021114,ENSDARG00000087401,slc25a34
bf_00008541,ENSDARG00000007744,tsr1
bf_00013447,ENSDARG00000060383,mmaa
bf_00017789,ENSDARG00000004527,pin4
bf_00004694,ENSDARG00000104735,nkx6.2
bf_00005901,ENSDARG00000030588,slc10a1
bf_00003315,ENSDARG00000012513,sdcbp2
bf_00017584,ENSDARG00000040314,psph
bf_00006431,ENSDARG00000030417,pkd1a
bf_00012947,ENSDARG00000057853,atp6v0ca
bf_00001326,ENSDARG00000002021,pygb
bf_00003701,ENSDARG00000053405,sord
bf_00015570,ENSDARG00000100583,hid1b
bf_00008677,ENSDARG00000032603,st7l
bf_00017703,ENSDARG00000089641,ppm1lb
bf_00022764,ENSDARG00000114182,mkxb
bf_00020740,ENSDARG00000043457,gapdh
bf_00025233,ENSDARG00000021220,hmgcl
bf_00002988,ENSDARG00000052846,fsta
bf_00015335,ENSDARG00000069833,rhbdl2
bf_00000171,ENSDARG00000015206,hnrnpua
bf_00024839,ENSDARG00000027915,zc2hc1a
bf_00014001,ENSDARG00000094380,zzef1
bf_00018185,ENSDARG00000102114,ptdss1b
bf_00008285,ENSDARG00000038643,alas2
bf_00017888,ENSDARG00000103027,clns1a
bf_00017227,ENSDARG00000091241,glt1d1
bf_00014433,ENSDARG00000062948,wasf3b
bf_00007055,ENSDARG00000079374,tjp1b
bf_00001365,ENSDARG00000086184,FBXO48
bf_00023369,ENSDARG00000059067,jupb
bf_00019690,ENSDARG00000074749,abca12
bf_00022053,ENSDARG00000051914,slc14a2
bf_00010111,ENSDARG00000063032,dok6
bf_00000472,ENSDARG00000035161,pkdcca
bf_00020330,ENSDARG00000007722,nudt8
bf_00026409,ENSDARG00000009447,atp5mc3b
bf_00007823,ENSDARG00000087867,SLC2A13
bf_00004171,ENSDARG00000003495,madd
bf_00009081,ENSDARG00000000690,sypl2b
bf_00003685,ENSDARG00000116978,CABZ01010830.1
bf_00015959,ENSDARG00000043404,rpp21
bf_00015483,ENSDARG00000109646,si:ch211-153a8.4
bf_00024914,ENSDARG00000004017,spag1a
bf_00007073,ENSDARG00000073720,RNF180
bf_00008907,ENSDARG00000056840,otud5b
bf_00011894,ENSDARG00000017047,slc27a4
bf_00019777,ENSDARG00000104846,atg10
bf_00015828,ENSDARG00000030573,nudt1
bf_00012582,ENSDARG00000012297,cnga3b
bf_00000539,ENSDARG00000016750,abcc6a
bf_00016836,ENSDARG00000040556,ift20
bf_00021374,ENSDARG00000061890,atp13a2
bf_00026130,ENSDARG00000103862,hoxa4a
bf_00006598,ENSDARG00000025017,prdm8
bf_00007851,ENSDARG00000026799,suv39h1a
bf_00001658,ENSDARG00000060380,coq6
bf_00012471,ENSDARG00000056259,tmem131
bf_00012853,ENSDARG00000045091,mrpl10
bf_00002813,ENSDARG00000103619,si:ch73-238c9.1
bf_00004573,ENSDARG00000054272,caprin1b
bf_00003564,ENSDARG00000005374,tubgcp4
bf_00006879,ENSDARG00000107858,CABZ01073424.1
bf_00009728,ENSDARG00000014634,mbtps1
bf_00011834,ENSDARG00000044809,fpgs
bf_00022777,ENSDARG00000063133,slc4a10a
bf_00009675,ENSDARG00000060001,mettl9
bf_00007193,ENSDARG00000013687,cilp2
bf_00012311,ENSDARG00000099995,apbb2b
bf_00014434,ENSDARG00000041226,cdc40
bf_00022114,ENSDARG00000057098,htr1ab
bf_00016676,ENSDARG00000055092,pora
bf_00021696,ENSDARG00000034885,bet1
bf_00005430,ENSDARG00000089828,si:rp71-19m20.1
bf_00022777,ENSDARG00000015531,slc4a8
bf_00017972,ENSDARG00000070929,sox14
bf_00023847,ENSDARG00000029239,syt9b
bf_00005601,ENSDARG00000042525,ebf2
bf_00018585,ENSDARG00000089227,si:ch211-91p5.3
bf_00021118,ENSDARG00000062134,kcnab2b
bf_00019945,ENSDARG00000037906,alkbh7
bf_00005992,ENSDARG00000076702,CABZ01068356.1
bf_00020715,ENSDARG00000006577,nadka
bf_00017651,ENSDARG00000057928,mzt2b
bf_00025135,ENSDARG00000035655,rad21b
bf_00002206,ENSDARG00000021753,ccdc25
bf_00007508,ENSDARG00000000142,tmem267
bf_00013170,ENSDARG00000031359,cmpk2
bf_00017880,ENSDARG00000004492,pcyt1ab
bf_00006672,ENSDARG00000013623,vdac2
bf_00007295,ENSDARG00000052688,paqr5b
bf_00000257,ENSDARG00000020178,nova1
bf_00013627,ENSDARG00000055064,prdx5
bf_00017436,ENSDARG00000054036,rnf34b
bf_00008232,ENSDARG00000034240,capza1a
bf_00005576,ENSDARG00000091503,FADS6
bf_00005262,ENSDARG00000018553,ifih1
bf_00007081,ENSDARG00000075454,hdc
bf_00000887,ENSDARG00000025549,ndufaf1
bf_00008154,ENSDARG00000015006,dnm1l
bf_00009698,ENSDARG00000075025,cdc123
bf_00005524,ENSDARG00000056949,htr7a
bf_00009590,ENSDARG00000060071,tent4b
bf_00016126,ENSDARG00000020976,ubald1b
bf_00020925,ENSDARG00000016084,spsb4a
bf_00011241,ENSDARG00000100435,sec22bb
bf_00000164,ENSDARG00000031770,kat7b
bf_00015835,ENSDARG00000038094,clec16a
bf_00015744,ENSDARG00000040803,lactb
bf_00013659,ENSDARG00000038139,pdgfbb
bf_00006748,ENSDARG00000104734,kat2a
bf_00024379,ENSDARG00000078508,si:dkey-266m15.6
bf_00011587,ENSDARG00000062355,axdnd1
bf_00009266,ENSDARG00000045510,tbc1d22a
bf_00005455,ENSDARG00000043275,mgmt
bf_00008305,ENSDARG00000045705,meig1
bf_00020751,ENSDARG00000034107,actl6b
bf_00014676,ENSDARG00000104403,oscp1a
bf_00005105,ENSDARG00000062971,sdhaf2
bf_00011890,ENSDARG00000076351,brinp3a.1
bf_00000358,ENSDARG00000007918,ttc27
bf_00001071,ENSDARG00000016584,rgs7a
bf_00001329,ENSDARG00000041203,drap1
bf_00004611,ENSDARG00000031971,poglut2
bf_00018195,ENSDARG00000015472,gpc4
bf_00021764,ENSDARG00000018627,arl5a
bf_00021372,ENSDARG00000045592,tnni2a.1
bf_00005891,ENSDARG00000070957,im:7160594
bf_00008126,ENSDARG00000005049,rab20
bf_00001644,ENSDARG00000029688,hsp70.1
bf_00025906,ENSDARG00000035565,atp6v0a2b
bf_00017724,ENSDARG00000056566,necab1
bf_00009629,ENSDARG00000005891,cyb5r3
bf_00004794,ENSDARG00000052025,pomgnt1
bf_00009561,ENSDARG00000002304,gins2
bf_00015685,ENSDARG00000060452,sdk2b
bf_00003779,ENSDARG00000013711,zgc:77486
bf_00007234,ENSDARG00000061635,myo5aa
