QueryID,Symbol,Protein,Family,E.value,BitScore,annos
bf_00002776,egr2a,ENSDARP00000072456,zf-C2H2,2.78435e-36,140.0,"PZP,A2M,A2ML1"
bf_00020433,CU655961.1,ENSDARP00000072549,THAP,7.42153e-30,105.0,Thap1
bf_00014216,foxo4,ENSDARP00000072649,Fork_head,1.44162e-106,334.0,"FOXO6,FOXO3"
bf_00025259,heyl,ENSDARP00000072659,bHLH,1.1098899999999999e-52,176.0,"HEY1,HEY2"
bf_00005015,foxi3a,ENSDARP00000072803,Fork_head,1.7825300000000001e-84,256.0,"FOXI1,FOXI2"
bf_00026148,eve1,ENSDARP00000072887,Homeobox,1.85954e-55,179.0,EVX1
bf_00020803,hoxb13a,ENSDARP00000072890,Homeobox,2.39066e-47,169.0,DMBX1
bf_00026130,hoxb3a,ENSDARP00000072928,Homeobox,7.41247e-55,185.0,Hox3
bf_00012953,l3mbtl2,ENSDARP00000072956,THAP,0.0,818.0,MBTD1
bf_00017536,neurog1,ENSDARP00000073024,bHLH,9.62633e-48,156.0,BHLHA9
bf_00000429,vsx1,ENSDARP00000073224,Homeobox,6.495690000000001e-76,234.0,"VSX1,VSX2"
bf_00009502,irf8,ENSDARP00000073353,IRF,2.99616e-147,424.0,IRF8
bf_00023906,ikzf5,ENSDARP00000073468,zf-C2H2,9.138759999999999e-87,286.0,E2F8
bf_00009947,irx1b,ENSDARP00000073569,Homeobox,7.72725e-86,267.0,irx4
bf_00022839,sp8b,ENSDARP00000073657,zf-C2H2,1.7000299999999999e-134,392.0,"SP9,SP8"
bf_00022893,raraa,ENSDARP00000073792,THR-like,5.8793000000000005e-158,452.0,"RARG,RARB,RARA"
bf_00026407,jazf1b,ENSDARP00000073799,zf-C2H2,1.28397e-77,230.0,JAZF1
bf_00026137,hoxa9b,ENSDARP00000073839,Homeobox,1.20381e-53,171.0,hoxd9a
bf_00013135,dbpb,ENSDARP00000074822,TF_bZIP,4.56347e-91,272.0,"TEF,HLF"
bf_00006146,zgc:66443,ENSDARP00000074890,zf-C2H2,1.20796e-46,161.0,TXNDC15
bf_00001983,six2a,ENSDARP00000075251,Homeobox,3.09111e-139,391.0,Six1_2
bf_00009612,stat3,ENSDARP00000075300,STAT,0.0,839.0,STAT5B
bf_00002719,otpb,ENSDARP00000075692,Homeobox,3.9721800000000003e-56,182.0,OTP
bf_00016332,gsc,ENSDARP00000076522,Homeobox,3.96761e-63,196.0,Mnx1
bf_00020551,runx2b,ENSDARP00000076713,Runt,2.1478e-58,195.0,Trim3
bf_00026148,evx2,ENSDARP00000076765,Homeobox,1.0467700000000001e-56,186.0,EVX1
bf_00012984,hoxd11a,ENSDARP00000076780,Homeobox,3.8308e-50,165.0,Cdx
bf_00026131,hoxd4a,ENSDARP00000076791,Homeobox,3.5729e-74,224.0,"HOXA4,HOXB4,HOXD4,HOXC4"
bf_00006412,tgif1,ENSDARP00000076869,Homeobox,8.9816e-49,172.0,ZSWIM8
bf_00016358,nr1d4b,ENSDARP00000076910,THR-like,1.16528e-38,144.0,HI_0258
bf_00009823,tal1,ENSDARP00000077498,bHLH,2.14091e-36,131.0,Scl
bf_00012653,ZNF423,ENSDARP00000077731,zf-C2H2,1.01909e-22,101.0,RNF207
bf_00023971,tead3a,ENSDARP00000078057,TEA,0.0,670.0,"TEAD4,TEAD3,TEAD2,TEAD1"
bf_00022754,klf8,ENSDARP00000080163,zf-C2H2,4.64753e-61,211.0,ANKMY2
bf_00008448,foxp3a,ENSDARP00000080214,Fork_head,1.18869e-145,428.0,FOXP4
bf_00015548,nkx1.2la,ENSDARP00000080281,Homeobox,1.0182800000000001e-44,152.0,BARHL1
bf_00022387,zbtb44,ENSDARP00000081229,ZBTB,4.66642e-73,238.0,kbtbd8
bf_00004489,znf438,ENSDARP00000081763,zf-C2H2,2.75815e-122,385.0,"ZC3H11B,LOC441155,ZC3H11A"
bf_00020367,foxo1b,ENSDARP00000082331,Fork_head,9.24557e-65,217.0,"FOXJ2,FOXJ3"
bf_00026100,meox2b,ENSDARP00000083051,Homeobox,9.57444e-39,136.0,Mox
bf_00019555,nfic,ENSDARP00000083101,CTF/NFI,0.0,572.0,"NFIX,NFIA"
bf_00025433,satb2,ENSDARP00000083309,CUT,1.29362e-54,200.0,Satb1
bf_00010846,jarid2b,ENSDARP00000084269,ARID,0.0,1450.0,JARID2
bf_00017539,zeb2b,ENSDARP00000084452,zf-C2H2,1.17363e-66,246.0,Zmynd10
bf_00014459,zgc:158234,ENSDARP00000084529,GCFC,0.0,1270.0,"GCFC2,PAXBP1"
bf_00019555,nfixb,ENSDARP00000084668,CTF/NFI,0.0,585.0,"NFIX,NFIA"
bf_00001114,erfl3,ENSDARP00000085616,ETS,1.45744e-102,326.0,"LOC390937,ETV3L"
bf_00012538,srebf1,ENSDARP00000087097,bHLH,0.0,976.0,"SREBF1,SREBF2"
bf_00024481,creb3l2,ENSDARP00000087416,TF_bZIP,6.65995e-127,377.0,CREB3L2
bf_00023971,tead3b,ENSDARP00000087631,TEA,0.0,670.0,"TEAD4,TEAD3,TEAD2,TEAD1"
bf_00024059,zmp:0000000711,ENSDARP00000087668,Tub,0.0,614.0,"TUB,TULP3,TULP2,TULP1"
bf_00014946,pou3f2b,ENSDARP00000087682,Pou,1.46292e-125,365.0,Brn1_2_3
bf_00001114,fev,ENSDARP00000087775,ETS,1.08681e-68,222.0,"LOC390937,ETV3L"
bf_00012238,LHX3,ENSDARP00000087936,Homeobox,1.46771e-146,419.0,Lhx3
bf_00024446,tcf15,ENSDARP00000087984,bHLH,4.47361e-47,151.0,MRF1
bf_00015963,sp4,ENSDARP00000088299,zf-C2H2,1.07207e-29,109.0,1
bf_00002291,arid3c,ENSDARP00000088317,ARID,1.57186e-116,352.0,"ARID3C,ARID3A,ARID3B"
bf_00016538,ncor1,ENSDARP00000088345,MYB,0.0,1306.0,"NCOR2,NCOR1"
bf_00021389,neurod6b,ENSDARP00000088468,bHLH,5.10016e-82,250.0,"NEUROD6,NEUROD2,NEUROD1,NEUROD4"
bf_00019258,jund,ENSDARP00000088526,TF_bZIP,2.6160999999999997e-87,260.0,JUN
bf_00000834,sb:cb81,ENSDARP00000089190,zf-CCCH,1.75537e-59,194.0,ZFP36L1
bf_00005354,lmx1al,ENSDARP00000089596,Homeobox,6.25937e-79,256.0,"ABLIM1,ABLIM3,ABLIM2"
bf_00021389,neurod6a,ENSDARP00000089629,bHLH,1.46086e-70,222.0,"NEUROD6,NEUROD2,NEUROD1,NEUROD4"
bf_00002942,znf131,ENSDARP00000089682,ZBTB,4.09694e-48,170.0,Klhl21
bf_00000865,si:ch211-153j24,ENSDARP00000089739,TF_bZIP,1.69371e-41,139.0,fos
bf_00015619,mef2ca,ENSDARP00000089908,SRF,9.99928e-41,153.0,"UNKL,UNK"
bf_00013460,tcf7l1a,ENSDARP00000090035,HMG,6.096890000000001e-55,199.0,PARP14
bf_00011216,CABZ01041962.1,ENSDARP00000090190,THAP,3.6101900000000004e-157,454.0,THAP4
bf_00010510,mespab,ENSDARP00000090346,bHLH,6.88091e-36,124.0,neurod1
bf_00001062,bsx,ENSDARP00000090755,Homeobox,1.2542000000000001e-48,155.0,BSX
bf_00011914,pbx3a,ENSDARP00000090846,Homeobox,8.37694e-170,481.0,"PBX1,PBX3,PBX4"
bf_00001230,esrrgb,ENSDARP00000091109,ESR-like,4.42583e-169,481.0,ERR
bf_00005601,ebf1b,ENSDARP00000091281,COE,0.0,963.0,Coe
bf_00007610,smad6b,ENSDARP00000091342,MH1,1.94853e-159,454.0,SMAD6
bf_00001713,gabpa,ENSDARP00000091473,ETS,0.0,564.0,GABPA
bf_00004329,sox6,ENSDARP00000091770,HMG,0.0,581.0,"SOX6,SOX5"
bf_00012496,dachd,ENSDARP00000091844,DACH,0.0,629.0,"DACH2,DACH1"
bf_00017022,bach1a,ENSDARP00000092237,TF_bZIP,2.48307e-35,124.0,XBP1
bf_00020650,her8,ENSDARP00000092351,bHLH,6.0764e-53,169.0,hes1-a
bf_00024109,cth1,ENSDARP00000092374,zf-CCCH,2.46911e-55,182.0,MKRN1
bf_00026574,etv5a,ENSDARP00000092546,ETS,5.78499e-160,461.0,EVT1_4_5
bf_00017975,sox1a,ENSDARP00000092797,HMG,5.1687199999999996e-89,267.0,SoxB1c
bf_00019367,dmrt2b,ENSDARP00000093167,DM,9.12014e-83,260.0,DMRT2
bf_00011216,si:ch211-262i1,ENSDARP00000093294,THAP,0.0,535.0,THAP4
bf_00000499,meis1b,ENSDARP00000093352,Homeobox,1.67789e-175,493.0,"MEIS1,MEIS2"
bf_00001985,six7,ENSDARP00000093395,Homeobox,8.617249999999999e-117,332.0,Six3_6
bf_00026218,dlx6a,ENSDARP00000093553,Homeobox,5.3986299999999996e-45,151.0,Dlx
bf_00004399,nfya,ENSDARP00000093838,NF-YA,2.4717e-103,324.0,NFYA
bf_00026135,hoxc8a,ENSDARP00000093913,Homeobox,1.5470099999999998e-65,201.0,"HOXA7,HOXB7"
bf_00026100,hoxc13a,ENSDARP00000093923,Homeobox,5.25593e-40,140.0,Mox
bf_00001030,arid4a,ENSDARP00000094005,ARID,6.708759999999999e-179,546.0,ARID4B
bf_00012600,elf2b,ENSDARP00000094160,ETS,1.1343999999999999e-88,283.0,LAX1
bf_00021514,zbtb8b,ENSDARP00000094186,ZBTB,8.601479999999999e-89,296.0,KBTBD2
bf_00009999,tbx18,ENSDARP00000094224,T-box,1.70898e-161,465.0,TBX20
bf_00005175,pbrm1l,ENSDARP00000094248,HMG,0.0,1986.0,PBRM1
bf_00009502,irf7,ENSDARP00000094398,IRF,5.07625e-137,398.0,IRF8
bf_00026411,creb5b,ENSDARP00000094406,TF_bZIP,4.70461e-100,308.0,"ATF7-NPFF,ATF7,ATF2"
bf_00025259,hey1,ENSDARP00000094416,bHLH,6.26479e-56,185.0,"HEY1,HEY2"
bf_00023002,zbtb12,ENSDARP00000094731,ZBTB,7.448730000000001e-53,187.0,KLHL13
bf_00026411,atf7b,ENSDARP00000094817,TF_bZIP,1.87829e-111,337.0,"ATF7-NPFF,ATF7,ATF2"
bf_00001873,ches1,ENSDARP00000094912,Fork_head,1.85537e-74,240.0,FOXN3
bf_00001992,rcor1,ENSDARP00000094994,MYB,1.76822e-151,441.0,RCOR3
bf_00011216,si:dkey-56d12,ENSDARP00000095136,THAP,4.65679e-161,463.0,THAP4
bf_00017975,sox2,ENSDARP00000095266,HMG,7.57494e-86,258.0,SoxB1c
bf_00026550,stat3,ENSDARP00000095292,STAT,0.0,860.0,"STAT5A,STAT5B"
bf_00001172,znf687b,ENSDARP00000095474,zf-C2H2,6.20106e-63,224.0,GOLGA5
bf_00014352,runx2a,ENSDARP00000096167,Runt,1.0787300000000001e-161,464.0,Runx
bf_00014940,ahr2,ENSDARP00000096540,bHLH,5.25661e-168,508.0,AHR
bf_00026218,dlx4b,ENSDARP00000096665,Homeobox,1.07824e-48,161.0,Dlx
bf_00018710,zgc:174564,ENSDARP00000097078,zf-C2H2,5.0385399999999996e-36,138.0,TRIM56
bf_00019033,si:ch211-119o8,ENSDARP00000097616,zf-C2H2,6.317510000000001e-32,129.0,TRIM3
bf_00003946,grhl3,ENSDARP00000097661,CP2,4.5093800000000003e-163,475.0,"GRHL1,GRHL2"
bf_00024398,zgc:171551,ENSDARP00000097711,zf-C2H2,8.22251e-171,485.0,Prdm9
bf_00026128,cdx4,ENSDARP00000098008,Homeobox,6.4599500000000005e-56,179.0,Hox1
bf_00022066,elk1,ENSDARP00000098027,ETS,1.30651e-40,157.0,FBN2
bf_00019855,foxe1,ENSDARP00000098221,Fork_head,2.30034e-92,278.0,foxe4
bf_00003654,atf5b,ENSDARP00000098375,TF_bZIP,5.96355e-58,203.0,CCDC178
bf_00013843,zgc:165514,ENSDARP00000098455,zf-C2H2,9.92945e-31,119.0,Trim56
bf_00000928,zfat,ENSDARP00000098492,zf-C2H2,2.49356e-98,330.0,CEP128
bf_00012671,zgc:163143,ENSDARP00000098613,THAP,1.31232e-67,231.0,GIN1
bf_00024446,myf5,ENSDARP00000098724,bHLH,6.54398e-60,186.0,MRF1
bf_00016792,mntb,ENSDARP00000098909,bHLH,5.23703e-57,201.0,MNT
bf_00020650,her3,ENSDARP00000099080,bHLH,6.368839999999999e-57,180.0,hes1-a
bf_00009366,mafbb,ENSDARP00000099244,TF_bZIP,8.60937e-88,262.0,"MAF,MAFB,MAFA"
bf_00005691,prox2,ENSDARP00000099298,HPD,1.43047e-82,281.0,SLC24A1
bf_00004997,zfx,ENSDARP00000099445,zf-C2H2,1.98926e-26,115.0,ZNF292
bf_00014809,irf3,ENSDARP00000099633,IRF,1.28024e-125,370.0,IRF5
bf_00004482,si:dkey-34m19,ENSDARP00000099658,zf-C2H2,4.44027e-53,192.0,"EPS15,EPS15L1"
bf_00001766,si:ch73-266f23,ENSDARP00000100218,zf-C2H2,1.33097e-32,126.0,PCSK2
bf_00000910,foxg1d,ENSDARP00000100243,Fork_head,2.95505e-75,234.0,FOXG1
bf_00025913,si:ch73-130a3,ENSDARP00000100340,THAP,1.40919e-38,129.0,THAP2
bf_00002860,myca,ENSDARP00000100455,bHLH,8.79559e-102,304.0,MYC
bf_00016831,znf989,ENSDARP00000100490,zf-C2H2,4.8340699999999995e-31,119.0,TRAF4
bf_00017975,sox19a,ENSDARP00000100683,HMG,3.67462e-85,255.0,SoxB1c
bf_00012487,rereb,ENSDARP00000101018,zf-GATA,8.49002e-37,142.0,CFAP97
bf_00009551,tox3,ENSDARP00000101166,HMG,3.07652e-61,206.0,"TOX3,TOX"
bf_00016848,sp8b,ENSDARP00000101509,zf-C2H2,4.24298e-26,107.0,Trmt1l
bf_00020650,her13,ENSDARP00000101873,bHLH,4.51346e-60,187.0,hes1-a
bf_00002071,zgc:162612,ENSDARP00000101899,Fork_head,6.59433e-67,210.0,FOXB1
bf_00009366,mafb,ENSDARP00000101942,TF_bZIP,1.80058e-82,248.0,"MAF,MAFB,MAFA"
bf_00002574,myt1a,ENSDARP00000102049,zf-C2HC,0.0,947.0,"MYT1L,MYT1"
bf_00020367,foxj3,ENSDARP00000102208,Fork_head,1.06151e-69,229.0,"FOXJ2,FOXJ3"
bf_00005889,hmx1,ENSDARP00000102248,Homeobox,1.14292e-51,169.0,"HMX1,HMX3"
bf_00022764,mkxa,ENSDARP00000102484,Homeobox,1.89796e-90,273.0,MKX
bf_00014121,lin28b,ENSDARP00000102537,CSD,3.33173e-61,187.0,"LIN28A,LIN28B"
bf_00008759,znf1068,ENSDARP00000102555,zf-C2H2,1.1017e-29,107.0,serp
bf_00022109,twist2,ENSDARP00000102619,bHLH,1.3318400000000001e-63,191.0,"TWIST1,TWIST2"
bf_00026359,si:dkeyp-82b4,ENSDARP00000102725,zf-C2H2,2.0631400000000001e-53,176.0,RNF32
bf_00001108,erg,ENSDARP00000102806,ETS,7.259829999999999e-136,396.0,"FLI1,ERG"
bf_00005979,arid5a,ENSDARP00000102999,ARID,8.91669e-91,300.0,ARID5B
bf_00009677,si:ch73-386h18,ENSDARP00000103045,Homeobox,0.0,1107.0,"ZFHX3,ZFHX4"
bf_00024577,gfi1b,ENSDARP00000103094,zf-C2H2,7.70452e-26,107.0,TRIM3
bf_00025827,smarcc1a,ENSDARP00000103197,MYB,0.0,1326.0,"SMARCC2,SMARCC1"
bf_00014595,tbx19,ENSDARP00000103376,T-box,0.0,509.0,Bra1
bf_00014345,pou3f2a,ENSDARP00000103478,Pou,2.86089e-77,241.0,"POU5F1,POU5F1B,POU5F2"
bf_00008092,klf7a,ENSDARP00000103603,zf-C2H2,5.76526e-26,105.0,DCLRE1B
bf_00014665,sall3a,ENSDARP00000104082,zf-C2H2,2.8538500000000002e-96,337.0,CNTN2
bf_00001955,nkx2.4a,ENSDARP00000104286,Homeobox,3.11007e-81,249.0,Nkx2.1
bf_00010384,nfatc4,ENSDARP00000104333,RHD,3.22644e-140,428.0,NFAT5
bf_00001095,bnc2,ENSDARP00000104486,zf-C2H2,2.9039599999999998e-37,147.0,"CBLB,CBL"
bf_00020060,znf979,ENSDARP00000104504,zf-C2H2,0.0,790.0,ZNF665
bf_00015470,zeb2a,ENSDARP00000104669,zf-C2H2,8.31031e-31,118.0,Cbx6
bf_00015218,si:dkeyp-82b4,ENSDARP00000104990,zf-C2H2,0.0,823.0,ZNF665
bf_00011402,zbtb40,ENSDARP00000105010,ZBTB,1.6189299999999998e-95,333.0,PDE4DIP
bf_00020875,znf986,ENSDARP00000105163,zf-C2H2,0.0,755.0,Zfp26
bf_00026137,hoxc9a,ENSDARP00000105244,Homeobox,4.51781e-83,247.0,hoxd9a
bf_00009744,foxc1a,ENSDARP00000105372,Fork_head,4.92525e-149,431.0,FoxC
bf_00006247,atoh1a,ENSDARP00000105581,bHLH,2.98052e-47,156.0,ATOH7
bf_00007076,rorcb,ENSDARP00000105771,THR-like,6.079289999999999e-134,393.0,"RORB,RORA"
bf_00002597,sox11a,ENSDARP00000105811,HMG,1.29508e-84,259.0,"SOX4,SOX12,SOX11"
bf_00004427,etv7,ENSDARP00000105877,ETS,9.164180000000001e-82,254.0,SPIB
bf_00012111,znf1121,ENSDARP00000105975,zf-C2H2,9.61452e-158,482.0,UGT2C1
bf_00001155,foxa,ENSDARP00000106086,Fork_head,5.6400199999999997e-73,229.0,FoxA-2
bf_00007076,roraa,ENSDARP00000106236,THR-like,6.41676e-138,403.0,"RORB,RORA"
bf_00012403,znf1018,ENSDARP00000106444,zf-C2H2,0.0,647.0,Prdm9
bf_00014361,neurog3,ENSDARP00000106489,bHLH,6.59559e-46,150.0,Olig3
bf_00015840,nfe2l2b,ENSDARP00000106581,TF_bZIP,1.12406e-95,316.0,"TNRC6B,TNRC6A,TNRC6C"
bf_00024833,xbp1,ENSDARP00000106586,TF_bZIP,1.58674e-38,136.0,Xbp1
bf_00018919,mier3a,ENSDARP00000106810,MYB,3.04545e-177,507.0,"MIER3,MIER1"
bf_00013724,znf988,ENSDARP00000106945,zf-C2H2,8.37534e-79,234.0,ZNF613
bf_00014216,foxo6b,ENSDARP00000107114,Fork_head,5.84882e-115,358.0,"FOXO6,FOXO3"
bf_00006076,irf2a,ENSDARP00000107609,IRF,9.17516e-68,212.0,IRF1
bf_00004881,znf1015,ENSDARP00000107625,zf-C2H2,1.6718099999999999e-49,173.0,KCMF1
bf_00011686,elf1,ENSDARP00000107670,ETS,4.6054600000000005e-83,285.0,VWF
bf_00005459,bcl6a,ENSDARP00000107695,ZBTB,7.2028e-62,219.0,FIGNL1
bf_00017044,tbx5b,ENSDARP00000107718,T-box,7.53471e-144,416.0,Tbx1_10
bf_00023467,znf1063,ENSDARP00000107853,zf-C2H2,1.8804799999999999e-78,261.0,"DGKI,DGKZ"
bf_00016841,foxp1a,ENSDARP00000107924,Fork_head,1.38899e-72,240.0,FOXN4
bf_00003648,znf574,ENSDARP00000108333,zf-C2H2,3.7824100000000004e-53,202.0,"MAP1B,MAP1S"
bf_00024297,si:dkey-66i24,ENSDARP00000108335,zf-C2H2,1.93234e-89,290.0,Trim56
bf_00015014,etv5a,ENSDARP00000108566,ETS,1.39556e-93,311.0,SPAG17
bf_00013414,hmx2,ENSDARP00000108860,Homeobox,2.68281e-44,159.0,Pax7
bf_00020967,pax7b,ENSDARP00000108935,PAX,0.0,625.0,"PAX3,PAX7"
bf_00009366,mafa,ENSDARP00000108952,TF_bZIP,1.84243e-92,274.0,"MAF,MAFB,MAFA"
bf_00017538,mlxipl,ENSDARP00000108974,bHLH,2.53607e-84,282.0,MLXIP
bf_00002997,foxb1a,ENSDARP00000109160,Fork_head,1.51626e-104,305.0,FOXB1
bf_00023069,si:ch211-79k12,ENSDARP00000109267,zf-C2H2,9.71655e-48,178.0,"PPP1R9A,PPP1R9B"
bf_00019258,junba,ENSDARP00000109347,TF_bZIP,1.5582e-110,321.0,JUN
bf_00020634,tp73,ENSDARP00000109674,P53,0.0,719.0,"TP73,TP63"
bf_00002759,tcf23,ENSDARP00000109774,bHLH,5.3085e-43,138.0,"TCF23,TCF24"
bf_00025271,e2f3,ENSDARP00000109781,E2F,2.7958e-125,370.0,"E2F6,E2F2"
bf_00008864,nr2c1,ENSDARP00000109984,RXR-like,0.0,642.0,"NR2C2,NR2C1"
bf_00017554,tbx3b,ENSDARP00000110007,T-box,0.0,546.0,Tbx2_3
bf_00014459,gcfc2,ENSDARP00000110163,GCFC,0.0,915.0,"GCFC2,PAXBP1"
bf_00001070,pknox1,ENSDARP00000110278,Homeobox,9.01585e-121,361.0,PKNOX2
bf_00001985,six6b,ENSDARP00000110487,Homeobox,8.98898e-127,357.0,Six3_6
bf_00026550,stat5b,ENSDARP00000110501,STAT,0.0,942.0,"STAT5A,STAT5B"
bf_00006886,onecut3b,ENSDARP00000110548,CUT,4.20845e-119,355.0,"ONECUT1,ONECUT2"
bf_00013704,znf985,ENSDARP00000111126,zf-C2H2,0.0,1111.0,ZNF845
bf_00013496,pou4f2,ENSDARP00000111629,Pou,1.75209e-118,345.0,Pou4f1
bf_00013140,hmgb3a,ENSDARP00000111817,HMG,7.0757e-62,189.0,"HMGB2,HMGB1,HMGB3"
bf_00014352,runx1,ENSDARP00000112019,Runt,1.86307e-159,457.0,Runx
bf_00016244,znf1088,ENSDARP00000112071,zf-C2H2,4.5167000000000005e-159,439.0,ZNF771
bf_00005179,hopx,ENSDARP00000112208,Homeobox,3.20581e-31,104.0,HOPX
bf_00002793,creb3l3b,ENSDARP00000112226,TF_bZIP,3.9448199999999994e-65,209.0,"CREB3L3,CREB3L4,CREB3"
bf_00010074,cebpd,ENSDARP00000112432,TF_bZIP,5.4306900000000005e-55,178.0,CEBPE
bf_00007856,zfpm2a,ENSDARP00000112530,zf-C2H2,5.44446e-67,246.0,MAGEC1
bf_00018635,klf11a,ENSDARP00000112617,zf-C2H2,3.84958e-32,129.0,"DGKD,DGKH"
bf_00023467,znf1062,ENSDARP00000112796,zf-C2H2,3.72077e-79,262.0,"DGKI,DGKZ"
bf_00002167,znf770,ENSDARP00000113051,zf-C2H2,1.95408e-41,163.0,KIF24
bf_00009763,foxq1b,ENSDARP00000113053,Fork_head,1.70132e-58,190.0,"FOXF2,FOXF1"
bf_00009771,si:rp71-45k5,ENSDARP00000113109,Fork_head,4.04474e-66,206.0,FOXQ1
bf_00000910,foxg1c,ENSDARP00000113187,Fork_head,1.86695e-73,231.0,FOXG1
bf_00006702,znf1020,ENSDARP00000113235,zf-C2H2,8.36783e-48,168.0,"RUFY2,RUFY1"
bf_00000706,cica,ENSDARP00000113238,HMG,5.47715e-175,588.0,CIC
bf_00022063,lrrfip1b,ENSDARP00000113244,LRRFIP,1.6484300000000002e-119,356.0,"LRRFIP1,LRRFIP2"
bf_00002793,creb3l3a,ENSDARP00000113661,TF_bZIP,1.44217e-82,257.0,"CREB3L3,CREB3L4,CREB3"
bf_00025029,BX936382.1,ENSDARP00000113868,zf-C2H2,0.0,789.0,ZNF83
bf_00007317,znf1119,ENSDARP00000114164,zf-C2H2,1.2035399999999999e-39,146.0,RH26
bf_00017401,ssrp1a,ENSDARP00000114529,HMG,0.0,1029.0,SSRP1
bf_00021447,znf1027,ENSDARP00000114540,zf-C2H2,0.0,886.0,ZNF665
bf_00006404,si:dkeyp-75b4,ENSDARP00000114547,zf-LITAF-like,2.99224e-40,132.0,LITAF
bf_00023679,sinhcafl,ENSDARP00000114767,zf-BED,5.309099999999999e-38,140.0,AGMO
bf_00000133,npas1,ENSDARP00000114846,bHLH,1.05906e-172,508.0,"NPAS1,NPAS3"
bf_00022079,arid6,ENSDARP00000114989,ARID,1.11344e-44,165.0,ZCWPW2
bf_00001016,znf993,ENSDARP00000115009,zf-C2H2,2.9221299999999997e-143,402.0,ZFP69B
bf_00018858,tsc22d1,ENSDARP00000115165,TSC22,2.7366900000000002e-33,119.0,TSC22D3
bf_00026309,si:ch211-113e8,ENSDARP00000115246,zf-C2H2,5.35177e-43,160.0,ORC2
bf_00007778,si:dkey-18a10,ENSDARP00000115279,HSF,2.44838e-47,170.0,HSF5
bf_00001079,ches1,ENSDARP00000115349,Fork_head,4.6275800000000004e-29,118.0,"RRP1,RRP1B"
bf_00011459,si:ch73-37h15,ENSDARP00000115377,MYB,1.86032e-129,412.0,dmtf1
bf_00001316,znf541,ENSDARP00000115463,zf-C2H2,7.92694e-58,215.0,KIF16B
bf_00002597,sox12,ENSDARP00000115489,HMG,8.39749e-67,213.0,"SOX4,SOX12,SOX11"
bf_00022493,zbtb25,ENSDARP00000115542,ZBTB,2.16522e-54,191.0,Klhl26
bf_00002707,nkx3-1,ENSDARP00000115852,Homeobox,1.5991e-41,140.0,Rx
bf_00012407,znf976,ENSDARP00000115899,zf-C2H2,0.0,513.0,ZNF845
bf_00017585,rxrba,ENSDARP00000115975,RXR-like,7.70303e-58,197.0,Phospholipase A2 isozymes PA3A/PA3B/PA5
bf_00018468,znf652,ENSDARP00000116026,zf-C2H2,1.97349e-29,115.0,CFDP2
bf_00013459,ebf1b,ENSDARP00000116056,COE,1.12781e-61,213.0,TRIM56
bf_00024707,GMEB2,ENSDARP00000116102,SAND,1.0895499999999999e-133,389.0,"GMEB1,GMEB2"
bf_00006702,si:dkey-247i3,ENSDARP00000116114,zf-C2H2,7.66704e-48,169.0,"RUFY2,RUFY1"
bf_00010053,foxd2,ENSDARP00000116120,Fork_head,1.4079700000000001e-70,239.0,RNF31
bf_00009105,si:dkey-4c15,ENSDARP00000116273,zf-C2H2,1.20052e-29,103.0,ZNF775
bf_00025542,znf998,ENSDARP00000116302,zf-C2H2,0.0,960.0,ZNF160
bf_00022366,znf1026,ENSDARP00000116393,zf-C2H2,0.0,574.0,ZNF436
bf_00024450,si:dkey-34f9,ENSDARP00000116493,bHLH,2.3811e-44,143.0,MYF5
bf_00000703,usf2,ENSDARP00000116833,bHLH,2.37468e-96,287.0,"USF1,USF2"
bf_00005563,si:dkey-16p19,ENSDARP00000117375,zf-C2H2,6.86269e-124,349.0,KLF1
bf_00023906,e2f7,ENSDARP00000117568,E2F,2.63016e-139,440.0,E2F8
bf_00013405,CR356223.1,ENSDARP00000117629,zf-C2H2,1.9324e-44,163.0,PCF11
bf_00017282,si:dkey-172o19,ENSDARP00000117644,TF_bZIP,1.17209e-29,116.0,KIF12
bf_00026164,tfcp2l1,ENSDARP00000118325,CP2,0.0,620.0,"UBP1,TFCP2L1,TFCP2"
bf_00018055,drgx,ENSDARP00000118357,Homeobox,3.2918500000000004e-55,178.0,ARX
bf_00008918,klf12b,ENSDARP00000118429,zf-C2H2,9.186199999999999e-38,141.0,NEK4
bf_00008540,hes6,ENSDARP00000118664,bHLH,1.58118e-36,128.0,"BHLHE40,BHLHE41"
bf_00023554,terf1,ENSDARP00000118728,MYB,7.79176e-88,277.0,"TERF1,TERF2"
bf_00002310,zbtb18,ENSDARP00000118751,ZBTB,2.9496199999999997e-65,209.0,kbtbd8
bf_00011625,rxrba,ENSDARP00000119017,RXR-like,0.0,570.0,"RXRA,RXRG,RXRB"
bf_00014336,hivep3b,ENSDARP00000119216,zf-C2H2,2.67766e-78,265.0,SRRM1
bf_00011459,ttf1,ENSDARP00000119758,MYB,2.21278e-144,454.0,dmtf1
bf_00021461,znf1136,ENSDARP00000119882,zf-C2H2,0.0,610.0,ZNF300
bf_00010669,mef2b,ENSDARP00000120118,SRF,5.72407e-47,150.0,MADS51
bf_00008846,gata2b,ENSDARP00000120165,zf-GATA,1.28398e-119,352.0,GATA1_2_3
bf_00007211,si:dkey-222b8,ENSDARP00000120222,MH1,0.0,695.0,SMAD4
bf_00000262,barx2,ENSDARP00000120269,Homeobox,2.77985e-56,179.0,BARX1
bf_00009219,znf1051,ENSDARP00000120337,zf-C2H2,0.0,565.0,Prdm9
